Order_ID,Customer_Name,Product_Category,Product_Name,Quantity,Price,Discount_%,Sales_Amount,Order_Date,City,Segment,Profit,Total_Sales,Discount_Amount,Final_price,Revenue,Cost,Sales_Category,Avg_Order_Value,Month,Month_Num,Quarter,Year
1034,Nathan Stewart,Jackets,Puffer Coat,0,4449.36,0.94,0,2025-07-13 00:00:00,Delhi,B2B,-282.68,0,41.823984,4407.536016,0,282.68,Low,2684.2925060627,July,7,3,2025
1037,Amy Martin,Accessories,Sunglasses,2,2691.71552713178,1.1,5324.21331266667,2025-07-13 00:00:00,Ahmedabad,B2B,907.77,5383.43105426357,29.6088707984496,2662.10665633333,5324.21331266667,4416.44331266667,Low,2691.71552713178,July,7,3,2025
1038,Courtney Riddle,T-Shirts,Crop Top,3,1692.38,0.646466431095406,5044.31799424028,2024-01-20 00:00:00,Bengaluru,B2C,1704.49,5077.14,10.9406685865724,1681.43933141343,5044.31799424028,3339.82799424028,Low,1692.38,January,1,1,2024
1039,Ashley Ramirez,Shoes,Boots,1.94053601340034,1372.16,0.56,2647.81463112898,2025-05-20 00:00:00,Hyderabad,B2C,1626.51,2662.7258961474,7.684096,1364.475904,2647.81463112898,1021.30463112898,Low,1372.16,May,5,2,2025
1040,Angel Nelson,Jackets,Denim Jacket,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2024-11-15 00:00:00,Ahmedabad,B2C,693.6,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,4496.00357867015,Low,2691.71552713178,November,11,4,2024
1041,Teresa Chavez,Jackets,Puffer Coat,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2025-03-07 00:00:00,Ahmedabad,B2C,-983.06,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,6172.66357867015,Low,2691.71552713178,March,3,1,2025
1042,Richard Williams,Dresses,Bodycon,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2025-04-12 00:00:00,Pune,B2B,283.39,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,4906.21357867015,Low,2691.71552713178,April,4,2,2025
1043,Deborah Walker,T-Shirts,Graphic Tee,1.94053601340034,4575.93,0.56,8830.03032082412,2025-04-05 00:00:00,Ahmedabad,B2B,442.14,8879.756959799,25.625208,4550.304792,8830.03032082412,8387.89032082412,Low,4575.93,April,4,2,2025
1044,Elizabeth Williams,T-Shirts,Classic Tee,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2024-09-12 00:00:00,Bengaluru,B2B,-80.23,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,5269.83357867015,Low,2691.71552713178,September,9,3,2024
1045,Connie Mills,Accessories,Sunglasses,1.94053601340034,3477.16,0.646466431095406,6703.93353150399,2025-02-10 00:00:00,Hyderabad,B2B,1323.75,6747.55420435511,22.478672155477,3454.68132784452,6703.93353150399,5380.18353150399,Low,3477.16,February,2,1,2025
1047,Matthew Thompson,Jeans,Straight Cut,3,2691.71552713178,0.646466431095406,8022.94346948488,2025-06-12 00:00:00,Hyderabad,B2C,-395.76,8075.14658139535,17.4010373034897,2674.31448982829,8022.94346948488,8418.70346948488,Low,2691.71552713178,June,6,2,2025
1048,James Hughes,Jeans,Straight Cut,5,2691.71552713178,0.41,13403.3974673527,2024-10-16 00:00:00,Delhi,B2B,2409.26,13458.5776356589,11.0360336612403,2680.67949347054,13403.3974673527,10994.1374673527,High,2691.71552713178,October,10,4,2024
1049,Kimberly Anderson,T-Shirts,Graphic Tee,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2024-10-16 00:00:00,Mumbai,B2C,19.87,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,5169.73357867015,Low,2691.71552713178,October,10,4,2024
1051,Eric Wilson,Jeans,Boyfriend Jeans,1.94053601340034,2691.71552713178,0.57,5193.59770399419,2025-04-26 00:00:00,Delhi,B2C,2857.9,5223.37091822809,15.3427785046512,2676.37274862713,5193.59770399419,2335.69770399419,Low,2691.71552713178,April,4,2,2025
1052,Zachary Ramos,Jeans,Ripped Denim,1.94053601340034,3252.49,0.56,6276.2291639464,2023-12-08 00:00:00,Bengaluru,B2B,-11.15,6311.57397822446,18.213944,3234.276056,6276.2291639464,6287.3791639464,Low,3252.49,December,12,4,2023
1053,Debra Pollard,Dresses,Maxi Dress,1.94053601340034,714.23,1.29,1368.10977827554,2025-07-21 00:00:00,Delhi,B2B,1057.24,1385.98903685092,9.213567,705.016433,1368.10977827554,310.869778275544,Low,714.23,July,7,3,2025
1054,Angela Martinez,T-Shirts,Classic Tee,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2025-02-12 00:00:00,Pune,B2B,1002.96,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,4186.64357867015,Low,2691.71552713178,February,2,1,2025
1055,Brett Burch,Jeans,Boyfriend Jeans,0,2691.71552713178,0.646466431095406,0,2024-03-02 00:00:00,Pune,B2B,1374.9,0,17.4010373034897,2674.31448982829,0,-1374.9,Low,2684.2925060627,March,3,1,2024
1056,Jennifer English,Accessories,Sunglasses,6,2691.71552713178,0.646466431095406,16045.8869389698,2025-07-11 00:00:00,Mumbai,B2C,-343.36,16150.2931627907,17.4010373034897,2674.31448982829,16045.8869389698,16389.2469389698,High,2691.71552713178,July,7,3,2025
1057,Penny Campbell,Jackets,Puffer Coat,4,2691.71552713178,0.04,10762.5553636837,2024-12-23 00:00:00,Pune,B2B,1725.76,10766.8621085271,1.07668621085271,2690.63884092093,10762.5553636837,9036.79536368372,High,2691.71552713178,December,12,4,2024
1058,Karen Garcia,T-Shirts,Oversized T-shirt,1.94053601340034,3982.53,1.08,7644.77786624121,2024-08-14 00:00:00,Pune,B2C,1912.49,7728.24288944724,43.011324,3939.518676,7644.77786624121,5732.28786624121,Low,3982.53,August,8,3,2024
1059,John Ramos,Jeans,Boyfriend Jeans,0,2927.57,0.19,0,2024-08-14 00:00:00,Delhi,B2B,2218.42,0,5.562383,2922.007617,0,-2218.42,Low,2684.2925060627,August,8,3,2024
1060,Dylan Roberson,Jeans,Ripped Denim,1.94053601340034,2813.51,0.646466431095406,5424.42223832719,2025-07-14 00:00:00,Pune,B2B,94.96,5459.71747906198,18.1883976855124,2795.32160231449,5424.42223832719,5329.46223832719,Low,2813.51,July,7,3,2025
1061,Kelsey Reyes,Accessories,Belts,1.94053601340034,2291.15,0.33,4431.38709211474,2024-11-05 00:00:00,Mumbai,B2B,2536.3,4446.05908710218,7.560795,2283.589205,4431.38709211474,1895.08709211474,Low,2291.15,November,11,4,2024
1063,Kristin Ho,T-Shirts,Graphic Tee,1,2691.71552713178,0.646466431095406,2674.31448982829,2025-06-28 00:00:00,Bengaluru,B2C,2147.75,2691.71552713178,17.4010373034897,2674.31448982829,2674.31448982829,526.564489828293,Low,2691.71552713178,June,6,2,2025
1064,Jessica Johnston,Jackets,Denim Jacket,1.94053601340034,2691.71552713178,1.3,5155.46709629113,2025-06-28 00:00:00,Bengaluru,B2B,-901.74,5223.37091822809,34.9923018527132,2656.72322527907,5155.46709629113,6057.20709629113,Low,2691.71552713178,June,6,2,2025
1065,Amanda Parker,Jeans,Boyfriend Jeans,5,2691.71552713178,0.646466431095406,13371.5724491415,2024-05-28 00:00:00,Bengaluru,B2B,2316.97,13458.5776356589,17.4010373034897,2674.31448982829,13371.5724491415,11054.6024491415,High,2691.71552713178,May,5,2,2024
1067,Julie Howard,Dresses,Casual Midi,1.94053601340034,3945.25,0.646466431095406,7606.40688526444,2025-06-30 00:00:00,Bengaluru,B2B,305.55,7655.89970686767,25.5047168727915,3919.74528312721,7606.40688526444,7300.85688526444,Low,3945.25,June,6,2,2025
1068,Brandon Lin,Dresses,Wrap Dress,4,2765.26,0.646466431095406,10989.53408947,2025-06-30 00:00:00,Ahmedabad,B2C,1719.9,11061.04,17.8764776325088,2747.38352236749,10989.53408947,9269.63408946997,High,2765.26,June,6,2,2025
1069,Anna Allen,Accessories,Watches,2,2102.02,1.13,4156.534348,2024-03-11 00:00:00,Delhi,B2B,-992.61,4204.04,23.752826,2078.267174,4156.534348,5149.144348,Low,2102.02,March,3,1,2024
1070,Kimberly Ho,Jackets,Leather Jacket,5,2691.71552713178,0.646466431095406,13371.5724491415,2025-04-06 00:00:00,Hyderabad,B2B,1383.48,13458.5776356589,17.4010373034897,2674.31448982829,13371.5724491415,11988.0924491415,High,2691.71552713178,April,4,2,2025
1071,Nancy White,Accessories,Sunglasses,1.94053601340034,1000.76,0.646466431095406,1929.456372726,2025-04-06 00:00:00,Delhi,B2B,2131.43,1942.01082077052,6.46957745583039,994.29042254417,1929.456372726,-201.973627274002,Low,1000.76,April,4,2,2025
1072,Eric Salazar,Dresses,Maxi Dress,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2025-04-06 00:00:00,Bengaluru,B2C,2878.09,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,2311.51357867015,Low,2691.71552713178,April,4,2,2025
1075,Jennifer Horn,T-Shirts,Crop Top,1.94053601340034,795.85,0.646466431095406,1534.39171652942,2025-04-06 00:00:00,Pune,B2B,2418.8,1544.37558626466,5.14490309187279,790.705096908127,1534.39171652942,-884.408283470577,Low,795.85,April,4,2,2025
1076,Lori Preston,T-Shirts,Oversized T-shirt,2,2691.71552713178,0.646466431095406,5348.62897965659,2025-01-07 00:00:00,Bengaluru,B2B,1408.61,5383.43105426357,17.4010373034897,2674.31448982829,5348.62897965659,3940.01897965659,Low,2691.71552713178,January,1,1,2025
1077,Gabriel Parrish,T-Shirts,Oversized T-shirt,2,2691.71552713178,0.646466431095406,5348.62897965659,2024-09-20 00:00:00,Hyderabad,B2B,902.52,5383.43105426357,17.4010373034897,2674.31448982829,5348.62897965659,4446.10897965659,Low,2691.71552713178,September,9,3,2024
1078,Debbie Raymond,Jackets,Leather Jacket,1.94053601340034,4059.56,0.646466431095406,7826.79554784719,2025-02-13 00:00:00,Pune,B2C,-819.94,7877.72237855946,26.2436926501767,4033.31630734982,7826.79554784719,8646.73554784719,Low,4059.56,February,2,1,2025
1079,Cheryl Clark,T-Shirts,Classic Tee,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2025-02-13 00:00:00,Hyderabad,B2B,-22.55,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,5212.15357867015,Low,2691.71552713178,February,2,1,2025
1080,Laura Thompson,T-Shirts,Crop Top,1.94053601340034,3872.22,1.15,7427.76926464824,2025-02-13 00:00:00,Mumbai,B2C,-302.97,7514.18236180905,44.53053,3827.68947,7427.76926464824,7730.73926464824,Low,3872.22,February,2,1,2025
1081,Mary Lin,Jeans,Boyfriend Jeans,6,4798.06,0.81,28555.174284,2025-02-13 00:00:00,Hyderabad,B2B,-361.78,28788.36,38.864286,4759.195714,28555.174284,28916.954284,High,4798.06,February,2,1,2025
1082,Nicholas White,Dresses,Bodycon,0,2691.71552713178,0.646466431095406,0,2025-02-13 00:00:00,Bengaluru,B2B,712.91,0,17.4010373034897,2674.31448982829,0,-712.91,Low,2684.2925060627,February,2,1,2025
1083,Timothy Farmer,Jackets,Bomber Jacket,1,2691.71552713178,1.28,2657.2615683845,2025-02-13 00:00:00,Pune,B2B,-612.62,2691.71552713178,34.4539587472868,2657.2615683845,2657.2615683845,3269.8815683845,Low,2691.71552713178,February,2,1,2025
1084,Kevin Martinez,Shoes,Loafers,1.94053601340034,2691.71552713178,0.53,5195.68705236148,2024-12-24 00:00:00,Pune,B2B,2458.07,5223.37091822809,14.2660922937985,2677.44943483798,5195.68705236148,2737.61705236148,Low,2691.71552713178,December,12,4,2024
1085,James Martinez,Shoes,Slip-ons,1.94053601340034,2691.71552713178,0.02,5222.32624404445,2023-10-18 00:00:00,Pune,B2B,264.73,5223.37091822809,0.538343105426357,2691.17718402636,5222.32624404445,4957.59624404445,Low,2691.71552713178,October,10,4,2023
1086,Douglas Nelson,Accessories,Sunglasses,1.94053601340034,948.33,0.46,1831.80328240704,2025-03-16 00:00:00,Bengaluru,B2C,-865.22,1840.26851758794,4.362318,943.967682,1831.80328240704,2697.02328240704,Low,948.33,March,3,1,2025
1087,Thomas Ramirez,Jeans,Ripped Denim,1.94053601340034,1976.75,0.81,3804.88333251675,2025-07-08 00:00:00,Mumbai,B2C,2790.95,3835.95456448911,16.011675,1960.738325,3804.88333251675,1013.93333251675,Low,1976.75,July,7,3,2025
1088,David Faulkner,Accessories,Caps,1.94053601340034,3891.14,0.646466431095406,7502.08328687102,2025-05-08 00:00:00,Pune,B2C,1374.27,7550.89730318258,25.1549138869258,3865.98508611307,7502.08328687102,6127.81328687102,Low,3891.14,May,5,2,2025
1089,Dennis Ross,Shoes,Slip-ons,1.94053601340034,1412.17,0.88,2716.25151471357,2025-02-22 00:00:00,Mumbai,B2B,-355.26,2740.36674204355,12.427096,1399.742904,2716.25151471357,3071.51151471357,Low,1412.17,February,2,1,2025
1090,Heather Arnold,Shoes,Slip-ons,5,2477.82,0.646466431095406,12309.0086273852,2024-11-09 00:00:00,Ahmedabad,B2C,-888.86,12389.1,16.0182745229682,2461.80172547703,12309.0086273852,13197.8686273852,High,2477.82,November,11,4,2024
1091,David Bridges,Accessories,Belts,1,2691.71552713178,0.646466431095406,2674.31448982829,2023-07-28 00:00:00,Delhi,B2B,156.43,2691.71552713178,17.4010373034897,2674.31448982829,2674.31448982829,2517.88448982829,Low,2691.71552713178,July,7,3,2023
1092,Jennifer Keller,Dresses,Bodycon,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2023-07-28 00:00:00,Pune,B2B,1122.66,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,4066.94357867015,Low,2691.71552713178,July,7,3,2023
1035,Laura Porter,Accessories,Belts,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2025-01-04 00:00:00,Mumbai,B2C,1539.59,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,3650.01357867015,Low,2691.71552713178,January,1,1,2025
1033,Carla Phillips,Accessories,Belts,1.94053601340034,421.92,0.646466431095406,813.458004696983,2025-01-04 00:00:00,Hyderabad,B2B,2969.19,818.75095477387,2.72757116607774,419.192428833922,813.458004696983,-2155.73199530302,Low,421.92,January,1,1,2025
1097,Amber Smith,Accessories,Sunglasses,0,2691.71552713178,0.646466431095406,0,2025-01-18 00:00:00,Mumbai,B2B,1141.15,0,17.4010373034897,2674.31448982829,0,-1141.15,Low,2684.2925060627,January,1,1,2025
1098,Diana Jones,Accessories,Caps,0,4752.04,0.646466431095406,0,2024-09-08 00:00:00,Ahmedabad,B2C,129.37,0,30.7203433922262,4721.31965660777,0,-129.37,Low,2684.2925060627,September,9,3,2024
1099,Valerie Walker,Shoes,Loafers,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2024-02-22 00:00:00,Pune,B2B,300.02,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,4889.58357867015,Low,2691.71552713178,February,2,1,2024
1100,Daniel Brown,Shoes,Boots,2,2011.73,0.646466431095406,3997.44968173145,2024-12-30 00:00:00,Hyderabad,B2C,2493.5,4023.46,13.0051591342756,1998.72484086572,3997.44968173145,1503.94968173145,Low,2011.73,December,12,4,2024
1101,Stephen Smith,Jeans,Boyfriend Jeans,1.94053601340034,2691.71552713178,0.22,5211.87950220799,2025-03-04 00:00:00,Pune,B2C,2962.73,5223.37091822809,5.92177415968992,2685.79375297209,5211.87950220799,2249.14950220799,Low,2691.71552713178,March,3,1,2025
1102,Kimberly Walter,Jeans,Boyfriend Jeans,5,2691.71552713178,0.646466431095406,13371.5724491415,2025-04-15 00:00:00,Hyderabad,B2B,2776.7,13458.5776356589,17.4010373034897,2674.31448982829,13371.5724491415,10594.8724491415,High,2691.71552713178,April,4,2,2025
1103,Brandon Webb,Dresses,Bodycon,5,1521.46,0.646466431095406,7558.12135918728,2025-06-11 00:00:00,Bengaluru,B2B,1713.47,7607.3,9.83572816254417,1511.62427183746,7558.12135918728,5844.65135918728,Low,1521.46,June,6,2,2025
1104,Andrew Moreno,Dresses,Maxi Dress,3,2752.71,0.646466431095406,8204.74396171378,2024-06-11 00:00:00,Ahmedabad,B2B,1660.01,8258.13,17.7953460954064,2734.91465390459,8204.74396171378,6544.73396171378,Low,2752.71,June,6,2,2024
1106,Evelyn Allison,Jeans,Boyfriend Jeans,3,2691.71552713178,0.646466431095406,8022.94346948488,2025-04-01 00:00:00,Pune,B2C,53.28,8075.14658139535,17.4010373034897,2674.31448982829,8022.94346948488,7969.66346948488,Low,2691.71552713178,April,4,2,2025
1107,Elizabeth Hood,Jeans,Straight Cut,1.94053601340034,4948,0.646466431095406,9539.69996027843,2025-04-01 00:00:00,Delhi,B2C,1064.86,9601.77219430486,31.9871590106007,4916.0128409894,9539.69996027843,8474.83996027843,Low,4948,April,4,2,2025
1036,Nathaniel Thomas,Jeans,Straight Cut,1,4601.44,0.646466431095406,4571.693235053,2024-12-16 00:00:00,Mumbai,B2C,2145.66,4601.44,29.7467649469965,4571.693235053,4571.693235053,2426.033235053,Low,4601.44,December,12,4,2024
1109,Nicole Evans,Jeans,Ripped Denim,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2025-05-02 00:00:00,Hyderabad,B2C,2133.58,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,3056.02357867015,Low,2691.71552713178,May,5,2,2025
1110,Michael Velasquez,Jeans,Slim Fit Jeans,4,2691.71552713178,0.646466431095406,10697.2579593132,2025-06-26 00:00:00,Mumbai,B2C,2155.68,10766.8621085271,17.4010373034897,2674.31448982829,10697.2579593132,8541.57795931317,High,2691.71552713178,June,6,2,2025
1111,Tammy Gonzales,T-Shirts,Classic Tee,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2025-06-26 00:00:00,Ahmedabad,B2C,748.93,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,4440.67357867015,Low,2691.71552713178,June,6,2,2025
1112,Sherry Shepard,Dresses,Casual Midi,1.94053601340034,1027.56,0.646466431095406,1981.12653419234,2025-06-26 00:00:00,Mumbai,B2B,1160.17,1994.01718592965,6.64283045936396,1020.91716954064,1981.12653419234,820.95653419234,Low,1027.56,June,6,2,2025
1113,Derek Edwards,Jackets,Puffer Coat,1.94053601340034,3864.5,0.646466431095406,7450.72160398059,2025-06-26 00:00:00,Ahmedabad,B2C,-763.23,7499.2014237856,24.982695229682,3839.51730477032,7450.72160398059,8213.95160398059,Low,3864.5,June,6,2,2025
1114,Robert Williams,Dresses,Bodycon,6,568.61,0.2,3404.83668,2025-02-18 00:00:00,Delhi,B2C,-689.16,3411.66,1.13722,567.47278,3404.83668,4093.99668,Low,568.61,February,2,1,2025
1115,Carolyn Nelson,Accessories,Belts,1.94053601340034,2691.71552713178,0.646466431095406,5189.60357867015,2025-06-18 00:00:00,Ahmedabad,B2B,-624.26,5223.37091822809,17.4010373034897,2674.31448982829,5189.60357867015,5813.86357867015,Low,2691.71552713178,June,6,2,2025
